FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
628803.txt,https://www.redaktor.co,22,www.redaktor.co,15,0,co,100.0,1.0,0.0059772,0.063517772,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1758,14366,1,redaktor,100.0,100.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,57,6,11,235,1,247,1
8042613.txt,https://gezidunyasi.com.tr/view/phpmailler/extras/ddc/crdsws/direct.credit-suisse.com/dn/c/cls/,95,gezidunyasi.com.tr,18,0,tr,13.01790965,0.8,0.0011882,0.055555322,2,1,0,0,0.0,72,0.758,0,0.0,0,0,0,15,0.158,1,15,155,1,gezidunyasicomviewphpmaillerexasddccrdswsdirectcredit-suissecomdnccls,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw144655.txt,http://www.royaltyrealtynsb.com,30,www.royaltyrealtynsb.com,24,0,com,67.77983921,1.0,0.5229071,0.05705251,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,9,50,1,royaltyrealtynsb,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828650.txt,https://www.woodwrightschool.com,31,www.woodwrightschool.com,24,0,com,100.0,1.0,0.5229071,0.059129552,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1015,19413,1,woodwrightschool,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,22,4,14,50,0,5,1
616877.txt,https://www.frontporchpickings.com,33,www.frontporchpickings.com,26,0,com,100.0,1.0,0.5229071,0.056747223,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,4212,15023,1,frontporchpickings,100.0,100.0,0,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,0,22,15,13,33,2,19,1
474932.txt,https://www.iip.or.jp,20,www.iip.or.jp,13,0,jp,100.0,0.666666667,0.0230451,0.053613257,2,2,0,0,0.0,6,0.3,0,0.0,0,0,0,2,0.1,1,509,464,1,iipor,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,5,6,7,7,1,17,1
581509.txt,https://www.leahnoelldesignco.com,32,www.leahnoelldesignco.com,25,0,com,100.0,1.0,0.5229071,0.065676428,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1759,9381,1,leahnoelldesign,88.23529412,88.23529412,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,14,22,37,65,1,78,1
62367.txt,https://www.easyprojects.net,27,www.easyprojects.net,20,0,net,100.0,1.0,0.0384199,0.061109505,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1780,2970,1,easyprojects,100.0,100.0,0,0,1,0,0,1,0,3,0,1,0,1,0,0,0,0,1,64,1,9,100,0,112,1
mw65100.txt,http://www.coronavirus.oss-accelerate.aliyuncs.com,49,www.coronavirus.oss-accelerate.aliyuncs.com,43,0,com,73.66206443,0.342857143,0.5229071,0.066113845,3,3,0,0,0.0,34,0.694,0,0.0,0,0,0,4,0.082,0,9,79,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592628.txt,https://www.stuckychiropractic.com,33,www.stuckychiropractic.com,26,0,com,100.0,1.0,0.5229071,0.058855338,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,3544,15504,1,stuckychiropractic,100.0,100.0,1,1,1,0,0,1,0,5,0,1,1,1,0,0,0,0,1,28,32,66,141,1,106,1
mw7263.txt,http://www.ictdp.com,19,www.ictdp.com,13,0,com,78.27160494,1.0,0.5229071,0.060210795,3,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,2,27,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809366.txt,https://www.lougrozaaward.com,28,www.lougrozaaward.com,21,0,com,100.0,1.0,0.5229071,0.059845226,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,322,1048,1,lougrozaaward,100.0,100.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,36,1,5,1,0,9,1
8126265.txt,https://asilaqstg.wpengine.com/wp-admin/includes/891820/33423270,64,asilaqstg.wpengine.com,22,0,com,29.09729681,0.555555556,0.5229071,0.039116594,3,1,0,0,0.0,35,0.547,14,0.219,0,0,0,7,0.109,1,94,117,1,asilaqstgwpenginewp-adminincludes89182033423270,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
521772.txt,https://www.ashlandchamber.com,29,www.ashlandchamber.com,22,0,com,100.0,1.0,0.5229071,0.060165229,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,850,4539,1,ashlandchamber,100.0,100.0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,1,34,11,13,18,1,46,1
8133004.txt,https://evrilogistics.com/ek9os/?referrer=st7,45,evrilogistics.com,17,0,com,38.89123832,1.0,0.5229071,0.059666981,3,0,0,0,0.0,30,0.667,2,0.044,1,1,0,3,0.111,1,58,98,1,evrilogisticsek9os?referrer=st7,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mw1jan1355.txt,http://www.u1923112.cp.regruhosting.ru,37,www.u1923112.cp.regruhosting.ru,31,0,ru,76.66078777,0.833333333,0.0180132,0.037585961,2,3,0,0,0.0,16,0.432,7,0.189,0,0,0,3,0.081,0,246,1592,1,u1923112cpeguhosting,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,12,0,8,0,0
507186.txt,https://www.ijircce.com,22,www.ijircce.com,15,0,com,100.0,1.0,0.5229071,0.067192876,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1765,1589,1,ijircce,100.0,100.0,1,0,1,0,0,1,1,4,0,0,1,0,0,0,1,0,1,25,33,11,0,39,9,1
488233.txt,https://www.channelcanada.com,28,www.channelcanada.com,21,0,com,100.0,1.0,0.5229071,0.06707055,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,971,25976,1,channelcanada,100.0,100.0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,17,15,21,238,4,246,1
555298.txt,https://www.theportlandegotist.com,33,www.theportlandegotist.com,26,0,com,100.0,1.0,0.5229071,0.062472427,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,877,8047,1,theportlandegotist,100.0,100.0,0,1,1,0,0,0,0,10,0,1,1,1,0,0,0,0,0,18,10,22,104,14,94,1
602436.txt,https://www.wanakabakpaka.co.nz,30,www.wanakabakpaka.co.nz,23,0,nz,100.0,0.875,0.0019933,0.055378305,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,225,334,1,waakabakpakaco,0.0,0.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,10,2,14,1,2,11,1
763990.txt,https://www.cityofwheelingwv.org,31,www.cityofwheelingwv.org,24,0,org,100.0,1.0,0.0799628,0.050774198,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,3802,8047,1,cityofwheelingwv,100.0,100.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,5,6,430,0,431,1
50668.txt,https://www.vertaa.fi,20,www.vertaa.fi,13,0,fi,100.0,1.0,0.0027596,0.056488362,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,8155,2047,1,vertaa,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,236,3,13,517,0,17,1
855492.txt,https://www.motorcyclelawgroup.com,33,www.motorcyclelawgroup.com,26,0,com,100.0,1.0,0.5229071,0.061766899,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1485,5397,1,motorcyclelawgroup,100.0,100.0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,43,1,5,164,0,15,1
mw54412.txt,http://www.campbellb.cf,22,www.campbellb.cf,16,0,cf,79.12087912,1.0,0.0001858,0.053474962,2,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,20,210,1,ampbellb,88.88888889,88.88888889,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8114420.txt,https://raclaw.maciejkrysztofiak.pl/aiiegro/email@example.com,61,raclaw.maciejkrysztofiak.pl,27,0,pl,19.23974526,0.75,0.0069695,0.058283607,2,1,0,0,0.0,47,0.77,0,0.0,0,0,0,6,0.098,1,95,394,1,raclawmaciejkrysztofiakaiiegroemail@examecom,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0
744190.txt,https://www.korisnaknjiga.com,28,www.korisnaknjiga.com,21,0,com,100.0,1.0,0.5229071,0.057729172,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1279,800,1,korisnaknjiga,100.0,100.0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,54,6,6,57,2,64,1
mw204137.txt,http://www.donamaria-lb.com,26,www.donamaria-lb.com,20,0,com,76.37867647,0.833333333,0.5229071,0.066357731,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,9,79,1,donamaria-lb,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16813.txt,https://www.10best.com,21,www.10best.com,14,0,com,100.0,1.0,0.5229071,0.0502609,3,1,0,0,0.0,6,0.286,2,0.095,0,0,0,1,0.048,1,1305,642,1,10best,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,43,1,2,119,1,37,1
8088701.txt,https://ipfs.io/ipfs/qme8vkfbfngkjupoglrdqj18u6cjn4p5ubyzxnvyzhchtp?filename=idex.html,86,ipfs.io,7,0,io,10.43201092,1.0,0.0129268,0.035923776,2,0,0,0,0.0,66,0.767,6,0.07,1,1,0,4,0.07,1,45,450490,1,ipfsipfsqme8vkfbfngkjupoglrdqj18u6cjn4p5ubyzxnvyzhchtp?filename=idexhtml,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0
71880.txt,https://www.saibabaofindia.com,29,www.saibabaofindia.com,22,0,com,100.0,1.0,0.5229071,0.062324628,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1713,1013,1,saibabaofindia,100.0,100.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,78,0,1,10,0,16,1
693892.txt,https://www.tornadotalk.com,26,www.tornadotalk.com,19,0,com,100.0,1.0,0.5229071,0.066293002,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1075,9909,1,tornadotalk,100.0,100.0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,18,32,57,70,0,74,1
8021354.txt,https://ernuilibolikro.firebaseapp.com/,38,ernuilibolikro.firebaseapp.com,30,0,com,58.79569892,0.576923077,0.5229071,0.059637216,3,1,0,0,0.0,28,0.737,0,0.0,0,0,0,2,0.053,1,16,110,1,ernuilibolikrofirebaseapp,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8092240.txt,https://late-night-6dd7.eqskec1h5p.workers.dev/,47,late-night-6dd7.eqskec1h5p.workers.dev,38,0,dev,36.16023865,0.264705882,0.0009613,0.044385785,3,2,0,0,0.0,29,0.617,4,0.085,0,0,0,6,0.128,1,2,71,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8029416.txt,http://sarpetrol.com.tr/globe/portal.php,39,sarpetrol.com.tr,16,0,tr,34.40285205,0.769230769,0.0011882,0.060511259,2,1,0,0,0.0,27,0.692,0,0.0,0,0,0,5,0.128,0,137,110,1,sarpeolcomglobeportalph,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,0,0,0,0,0,0
mw115938.txt,http://www.samp-shop.zzz.com.ua,31,www.samp-shop.zzz.com.ua,24,0,ua,52.29849516,0.294117647,0.0023239,0.049729523,2,3,0,0,0.0,16,0.516,0,0.0,0,0,0,4,0.129,0,55,558,1,samp-shopzzzcom,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,5,0
8002886.txt,https://9d2f6da4-7519-4d3d-b091-3dc11e75478f.id.repl.co,54,9d2f6da4-7519-4d3d-b091-3dc11e75478f.id.repl.co,47,0,co,30.76551437,0.227272727,0.0059772,0.021997046,2,2,0,0,0.0,18,0.333,21,0.389,0,0,0,7,0.13,1,198,869,1,9d2f6da4-7519-4d3d-b091-3d11e75478fidrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
858208.txt,https://www.aoh61.com,20,www.aoh61.com,13,0,com,100.0,1.0,0.5229071,0.055131169,3,1,0,0,0.0,5,0.25,2,0.1,0,0,0,1,0.05,1,5966,22382,1,0,0.0,0.0,1,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,16,4,7,4,0,14,1
8034978.txt,https://consulta-gratisonline.com/luiza/home.php?userid=13&uri=nz3/j2/zgqtq+cpngkks4+tpvcy6qrxkx/w164ttgxy=,106,consulta-gratisonline.com,25,0,com,19.47556372,0.619047619,0.5229071,0.040890899,3,0,0,0,0.0,75,0.708,9,0.085,2,1,0,11,0.132,1,342,480,1,consulta-gratisonlineluizahomephp?userid=13&uri=nz3j2zgqtq+cpngkks4+tpvcy6qrxkxw164ttgxy,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,4,0,0,2,0
8030664.txt,http://1742tg053bsinesspgrstrctdrcvry498056.duckdns.org/,55,1742tg053bsinesspgrstrctdrcvry498056.duckdns.org,48,0,org,16.94657029,0.636363636,0.0799628,0.035934678,3,1,0,0,0.0,33,0.6,13,0.236,0,0,0,2,0.036,0,16,286,1,1742tg053bsinesspgrstrctdrcvry498056duckdns,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7981666.txt,https://ga-games-ac.com/luiza/home.php?userid=&uri=kr+6twygghfimcmwe9jaoxzcggtsqoy6py+nsh6+r/q=,94,ga-games-ac.com,15,0,com,12.876686,0.545454545,0.5229071,0.045742617,3,0,0,0,0.0,68,0.723,4,0.043,2,1,0,11,0.149,1,90,394,1,ga-games-acluizahomephp?userid=&uri=kr+6twygghfimcmwe9jaoxzcggtsqoy6py+nsh6+rq,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0
oph05199.txt,https://user-activity-challange-7e7e1c.netlify.app/,51,user-activity-challange-7e7e1c.netlify.app,42,0,app,37.6311765,0.289473684,0.001502,0.051326523,3,1,0,0,0.0,34,0.667,3,0.059,0,0,0,6,0.118,1,274,373,1,user-activity-challange-7e7e1cnetlify,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,5,6,0,4,2,0
8085971.txt,https://delay-is-temporary-2753f.firebaseapp.com/,49,delay-is-temporary-2753f.firebaseapp.com,40,0,com,44.32317073,0.444444444,0.5229071,0.051328343,3,1,0,0,0.0,31,0.633,4,0.082,0,0,0,6,0.122,1,9,103,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36391.txt,https://www.mag2.com,19,www.mag2.com,12,0,com,100.0,1.0,0.5229071,0.058138034,3,1,0,0,0.0,5,0.263,1,0.053,0,0,0,1,0.053,1,2123,162,1,mag2,100.0,100.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,101,11,19,173,1,34,1
479739.txt,https://www.arc-magazine.com,27,www.arc-magazine.com,20,0,com,100.0,0.75,0.5229071,0.066151791,3,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,639,9381,1,arc-magazine,100.0,100.0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,51,9,16,103,4,107,1
mw8571.txt,http://www.db1.samuelblog.site,29,www.db1.samuelblog.site,23,0,site,48.53185596,0.857142857,0.0017656,0.049288124,4,2,0,0,0.0,15,0.517,1,0.034,0,0,0,2,0.069,0,3,37,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387724.txt,https://www.aisd.net,19,www.aisd.net,12,0,net,100.0,1.0,0.0384199,0.062945934,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1861,3474,1,aisd,100.0,100.0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,28,18,26,127,3,129,1
220642.txt,https://www.elvispresleynews.com,31,www.elvispresleynews.com,24,0,com,100.0,1.0,0.5229071,0.057181633,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,798,9381,1,elvispresleynews,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,37,8,7,365,15,375,1
8105580.txt,https://maildinshaakckjnw57.firebaseapp.com/,44,maildinshaakckjnw57.firebaseapp.com,35,0,com,53.31519274,0.64516129,0.5229071,0.05062948,3,1,0,0,0.0,31,0.705,2,0.045,0,0,0,3,0.068,1,108,8125,1,maildinshaakckjnw57firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
7996177.txt,https://bnpparibas-info.web.app/,31,bnpparibas-info.web.app,23,0,app,54.25330813,0.578947368,0.001502,0.049489395,3,1,0,0,0.0,20,0.645,0,0.0,0,0,0,3,0.097,1,108,8125,1,bnpparibas-infoweb,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
235489.txt,https://www.peekaboomoments.com,30,www.peekaboomoments.com,23,0,com,100.0,1.0,0.5229071,0.069878849,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,411,335,1,peekaboomoments,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,1,5,0,1,1
mw34204.txt,http://www.panzey.com,20,www.panzey.com,14,0,com,80.0,1.0,0.5229071,0.055911218,3,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,8,78,1,panzey,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8044781.txt,https://victosrialu.com/gclid/=/c/?gclid=ishecabh27cvbhb1eiwagy6m4vn7url4tlj5m_nu__lcyj4n06pqquydbh-16128buwwbmv7k1qejboci-isjw5_kiq,132,victosrialu.com,15,0,com,9.814776275,1.0,0.5229071,0.034655907,3,0,0,0,0.0,91,0.689,19,0.144,2,1,0,11,0.106,1,11,140,1,victosrialugclid=c?gclid=ishecabh27cvbhb1eiwagy6m4vn7url4tlj5m_nu__lcyj4n06pqquydbh-16128buwwbmv7k1qejboci-isjw5_kiq,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100474.txt,https://www.palazzostrozzi.org,29,www.palazzostrozzi.org,22,0,org,100.0,1.0,0.0799628,0.053490085,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,574,12364,1,palazzostrozzi,100.0,100.0,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,12,7,13,42,0,39,1
563559.txt,https://www.pilgrimwaters.co,27,www.pilgrimwaters.co,20,0,co,100.0,1.0,0.0059772,0.05528625,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,9064,49061,1,pilgrimwaters,100.0,100.0,1,1,1,1,0,1,0,19,0,0,1,1,1,1,1,0,1,506,6,24,155,1,24,1
567145.txt,https://www.makerfairegent.be,28,www.makerfairegent.be,21,0,be,100.0,1.0,0.0033189,0.058352287,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,3180,14576,1,makerfairegent,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,21,2,17,89,0,27,1
7964513.txt,https://bfbfgbfvf.boxmode.io/,28,bfbfgbfvf.boxmode.io,20,0,io,39.57142857,0.588235294,0.0129268,0.041384021,2,1,0,0,0.0,18,0.643,0,0.0,0,0,0,2,0.071,1,53,197,1,bfbfgbfvfboxmode,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,24,0
8114543.txt,https://homebanking.bper-it.com/sms.php,39,homebanking.bper-it.com,23,0,com,42.71592092,0.631578947,0.5229071,0.054070635,3,1,0,0,0.0,26,0.667,0,0.0,0,0,0,5,0.128,1,95,394,1,homebankingbper-itsmsphp,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0
8116450.txt,https://posti-fi-palvelu.com/pages,34,posti-fi-palvelu.com,20,0,com,46.94280079,0.5,0.5229071,0.055486783,3,0,0,0,0.0,22,0.647,0,0.0,0,0,0,4,0.118,1,297,424,1,posti-fi-palvelupages,0.0,100.0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,5,4,0
552739.txt,https://www.covermale.com,24,www.covermale.com,17,0,com,100.0,1.0,0.5229071,0.071695184,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,10775,191148,1,vermale,77.77777778,77.77777778,1,0,1,1,1,1,0,24,0,1,1,1,1,1,1,0,1,342,18,58,703,2,17,1
39149.txt,https://www.pref.kyoto.jp,24,www.pref.kyoto.jp,17,0,jp,100.0,0.6,0.0230451,0.048641439,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,447,380,1,prefkyoto,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,25,7,12,68,0,13,1
818774.txt,https://www.areacodehelp.com,27,www.areacodehelp.com,20,0,com,100.0,1.0,0.5229071,0.069000648,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,522,1727,1,areadehelp,0.0,0.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,3,205,0,0,1
529967.txt,https://www.ribbyhall.co.uk,26,www.ribbyhall.co.uk,19,0,uk,100.0,0.833333333,0.028555,0.048560924,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,955,599,1,ribbyhallco,0.0,0.0,1,1,1,0,0,1,0,7,0,1,1,1,0,0,1,0,1,23,4,11,96,7,103,1
817948.txt,https://www.windsorroyalstation.co.uk,36,www.windsorroyalstation.co.uk,29,0,uk,100.0,0.909090909,0.028555,0.061908662,2,2,0,0,0.0,22,0.611,0,0.0,0,0,0,2,0.056,1,752,9381,1,windsorroyalstationco,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,46,14,13,83,1,92,1
mw11852.txt,http://www.googleservicesforar.com,33,www.googleservicesforar.com,27,0,com,60.86956522,1.0,0.5229071,0.066248006,3,1,0,0,0.0,21,0.636,0,0.0,0,0,0,1,0.03,0,9,47,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651628.txt,https://www.icymigirl.com,24,www.icymigirl.com,17,0,com,100.0,1.0,0.5229071,0.058761904,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,4280,9381,1,icymigirl,100.0,100.0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,56,39,44,117,0,133,1
8036793.txt,https://dgsnl88ssf63d22ebc820dc.opticair.ru/ps-63ebbccbeb51e,59,dgsnl88ssf63d22ebc820dc.opticair.ru,35,0,ru,15.70280228,0.375,0.0180132,0.038118788,2,1,0,0,0.0,34,0.576,13,0.22,0,0,0,4,0.068,1,106,2543,1,dgsnl88ssf63d22ebc820dcopticairps-63ebbccbeb51,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
8036202.txt,https://login-cgd.com/,21,login-cgd.com,13,0,com,77.43026205,0.666666667,0.5229071,0.060228611,3,0,0,0,0.0,11,0.524,0,0.0,0,0,0,2,0.095,1,2,30,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42257.txt,https://www.tescobank.com,24,www.tescobank.com,17,0,com,100.0,1.0,0.5229071,0.06622795,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2253,658,1,tesbank,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,20,1,49,238,21,25,1
8127215.txt,https://trial.bpm.unair.ac.id/itk21u,36,trial.bpm.unair.ac.id,21,0,id,33.20724842,0.333333333,0.0014653,0.049085994,2,3,0,0,0.0,21,0.583,2,0.056,0,0,0,5,0.139,1,13,173,1,trialbpmunairacitk21u,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518870.txt,https://www.kandiamerica.com,27,www.kandiamerica.com,20,0,com,100.0,1.0,0.5229071,0.066872145,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,386,224,1,kandiamerica,100.0,100.0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,9,2,8,56,0,69,1
mw61661.txt,http://www.uni-maxi.com,22,www.uni-maxi.com,16,0,com,76.17521368,0.625,0.5229071,0.059790221,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,2,2826,1,uni-maxi,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
25272.txt,https://www.haiku-os.org,23,www.haiku-os.org,16,0,org,100.0,0.75,0.0799628,0.059884557,3,1,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,416,1062,1,haiku-os,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,11,3,4,56,0,83,1
165975.txt,https://www.joerlansdale.com,27,www.joerlansdale.com,20,0,com,100.0,1.0,0.5229071,0.065470813,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,2003,6931,1,joerlansdale,100.0,100.0,0,1,0,0,0,1,0,53,0,1,1,1,0,1,1,0,1,76,2,5,70,0,361,1
